nct_id,study_title,study_status,conditions,interventions,sponsor,phases,Locations,start_date,completion_date
NCT06285916,"A Study to Assess the Efficacy, Safety, and Tolerability of Oral NORA520 in Adults With Severe Postpartum Depression",COMPLETED,"Depression, Postpartum|Postpartum Depression|Post-partum Depression|Postnatal Depression|Post-Natal Depression",DRUG: NORA520 Dose 1|DRUG: NORA520 Dose 2|DRUG: Placebo,"DuKang Pharmaceuticals, Inc.",PHASE2,"Pillar Clinical Research, Bentonville, Arkansas, 72712, United States|Advanced Research Center, Anaheim, California, 92805, United States|Alliance Research Institute, Canoga Park, California, 91304, United States|Cenexel Clinical Research, Sherman Oaks, California, 91403, United States|Cenexel Clinical Research, Torrance, California, 90504, United States|MedOne Clinical Research, Miami, Florida, 33145, United States|Meridian International Research, Inc., Miami Gardens, Florida, 33014, United States|Combined Research, Orlando, Florida, 32807, United States|Clinical Research Center of Florida, Pompano Beach, Florida, 33060, United States|GCP Research, St. Petersburg, Florida, 33607, United States|Cenexel Clinical Research, Atlanta, Georgia, 30331, United States|CenExel Clinical Research, Decatur, Georgia, 30030, United States|CenExel Clinical Research, Savannah, Georgia, 31405, United States|Insight Hospital and Medical Center Chicago, Chicago, Illinois, 60616, United States|Zucker Hillside Hospital, Glen Oaks, New York, 11004, United States|Monroe Biomedical Research, Monroe, North Carolina, 28112, United States|Maximos Ob/Gyn, League City, Texas, 77573, United States|Pillar Clinical Researc, Richardson, Texas, 75080, United States",2024-03-28,2025-10-06
NCT06238700,Study on Allopregnanolone and Depression in Women Across the Menopause Transition,RECRUITING,Depression,DIETARY_SUPPLEMENT: pregnenolone|OTHER: placebo,Brigham and Women's Hospital,,"Brigham and Women's Hospital, Boston, Massachusetts, 02115, United States",2024-05-14,2027-08-31
NCT06098469,Developping a a Brain-controlled Art App to Ease Residual Symptoms of Depression,UNKNOWN,Depression,DEVICE: Neurofeedback sessions,Centre Hospitalier Universitaire de Besancon,,"CHU Besançon, Besançon, 25000, France",2024-10-10,2025-02
NCT06023732,Behavioral Activation and Emotion-focused Interventions in the Treatment of Depression,COMPLETED,Depression,BEHAVIORAL: Behavioral activation and emotion-focused interventions,Region Stockholm,,"Liljeholmens primary care centre, Stockholm, Sweden",2023-09-01,2025-10-21
NCT03310827,DNA-based Dietary Advice for Adults With Depressive Disorders,UNKNOWN,Depression,BEHAVIORAL: Personalized Nutrition,Karen Davison,,"Innovation Boulevard, Surrey, British Columbia, Canada",2017-09-19,2018-06-30
NCT05546697,Comparing Behavior Therapy and Yoga for Treating Depression Among Adults,ACTIVE_NOT_RECRUITING,Depression,OTHER: Online- Yoga-based Intervetion|BEHAVIORAL: Online- BA,Massachusetts General Hospital,,"Giuliana Chau, Boston, Massachusetts, 02114, United States",2023-02-13,2026-05-01
NCT05539131,Demonstration Study of the Effect of the Transcranial Direct Current Stimulation (tDCS) on Depressed Patients,COMPLETED,Depression,DEVICE: transcranial direct current stimulation (tDCS),Yonsei University,,"Hallym Univsity Chuncheon Sacred Heart Hospital, Chuncheon, Gangwon-do, 24253, South Korea|National Health Insurance Service Ilsanhospital, Goyang-si, Gyeonggi-do, 10444, South Korea|Myongji Hospital, Goyang-si, Gyeonggi-do, 10475, South Korea|Catholic Kwandong University International St. Mary'S Hospital, Incheon, Gyeonggi-do, 22711, South Korea|Yongin Severance Hospital, Yonsei University College of Medicine, Yongin, Gyeonggi-do, 16995, South Korea",2022-11-04,2024-12-31
NCT00885014,Telephone Cognitive-Behavioral Therapy (CBT) for Subthreshold Depression and Presenteeism in Workplace,COMPLETED,Depression,BEHAVIORAL: CBT|BEHAVIORAL: EAP,Kyoto University,PHASE2|PHASE3,"Nagoya City University, Nagoya, Aichi-ken, 467-8601, Japan",2009-04,2011-09
NCT07225088,"DESCANSO, a Mental Health Intervention for Depression, Insomnia, and Fatigue Symptoms in Latino People With Cancer",RECRUITING,"Solid Tumor|Solid Tumor, Adult","BEHAVIORAL: DESCANSO/Depresión/Depressed Mood, Cansancio/Fatigue, and Sueño/Sleep; Rest in English",Memorial Sloan Kettering Cancer Center,,"Memorial Sloan Kettering Cancer Center Basking Ridge (Limited Protocol Activities), Basking Ridge, New Jersey, 07920, United States|Memorial Sloan Kettering Monmouth (Limited Protocol Activities), Middletown, New Jersey, 07748, United States|Memorial Sloan Kettering Bergen (Limited Protocol Activities), Montvale, New Jersey, 07645, United States|Memorial Sloan Kettering Suffolk-Commack (Limited protocol activity), Commack, New York, 11725, United States|Memorial Sloan Kettering Westchester (Limited Protocol Activities), Harrison, New York, 10604, United States|Memorial Sloan Kettering Cancer Center, New York, New York, 10065, United States|Memorial Sloan Kettering Nassau (Limited Protocol Activites), Rockville Centre, New York, 11553, United States",2026-01-23,2029-04
NCT05235789,Cognitive Behavioral Therapy (REBT) Evaluation for Depression at Primary Care.,UNKNOWN,Depression,OTHER: Rational-Emotive-Behavioral Therapy|OTHER: Control Group usual care,Fundacio d'Investigacio en Atencio Primaria Jordi Gol i Gurina,,"Catalan Health Institute. ABS Sant Andreu 9D, Barcelona, 08030, Spain",2022-01-10,2025-01-01
NCT06263660,Evaluation of a Keto-Like Supplement on Brain Responses to Emotional Stimuli in Depression,RECRUITING,Depression,DIETARY_SUPPLEMENT: Keto-like supplement|DIETARY_SUPPLEMENT: Placebo,"Laureate Institute for Brain Research, Inc.",PHASE2,"Laureate Institute for Brain Research, Tulsa, Oklahoma, 74136, United States",2024-01-09,2027-12
NCT01094951,Engaging Depressed Low-Income Seniors in Mental Health Services,COMPLETED,Depression,BEHAVIORAL: ENGAGE,Weill Medical College of Cornell University,,,2010-03,2015-04
NCT06281288,Cognitive-Behavioral Therapy With Exercise Training in Adolescent Females With Elevated Depression Symptoms,ENROLLING_BY_INVITATION,Depression,BEHAVIORAL: Cognitive-Behavioral Therapy|OTHER: Exercise Training,Doaa Tammam Atia,,"doaa Tammam Atia, Suez, Egypt",2023-12-25,2024-07
NCT00919594,Psychotherapy for Depressed Mothers of Psychiatrically Ill Children,COMPLETED,Depression,BEHAVIORAL: Interpersonal Psychotherapy for Mothers (IPT-MOMS)|BEHAVIORAL: Brief Supportive Psychotherapy,University of Pittsburgh,,"Western Psychiatric Institute and Clinic, Pittsburgh, Pennsylvania, 15213, United States",2009-08,2014-02
NCT06456775,Tele-SSM: A Telephone Technology Innovation in the Intervention on Supported Self-management for Depression in Vietnam,COMPLETED,Depression,BEHAVIORAL: Tele-SSM,"Institute for Social Development Studies, Vietnam",,"Institute for Social Development Studies, Hanoi, 10000, Vietnam",2021-02-02,2023-08-30
NCT02593266,A Trial of a Preventive Intervention Program for Chilean Families With Depressed Parents,UNKNOWN,Depression,BEHAVIORAL: Preventive Intervention Program (PIP) for depression,University of Chile,,"Clinica psiquiatrica Universitaria, Santiago, Chile",2013-11,2016-10
NCT04485455,iTBS for Adolescent Depression: An Open Label Study Evaluating Safety and Efficacy of Treatment,COMPLETED,Depression,DEVICE: iTBS Device/Motor Threshold Coil|DEVICE: iTBS Device/Treatment Coil,"University of North Carolina, Chapel Hill",,"University of North Carolina at Chapel Hill-Psychiatry Outpatient Clinic, Chapel Hill, North Carolina, 27514, United States",2020-09-21,2021-07-29
NCT01633996,Effectiveness of Acupuncture for Depressed Patients Taking Antidepressant Medications,COMPLETED,Depression,PROCEDURE: Acupuncture,Massachusetts General Hospital,,"Depression Clinical and Research Program, Massachusetts General Hospital, Boston, Massachusetts, 02114, United States",2007-08,2010-04
NCT05634941,Effect of ON-tDCS on Memory Function Improvement and Related Circuits in Stable Depression Patients,UNKNOWN,Depression,DEVICE: Active ON-tDCS|DEVICE: Sham ON-tDCS,First Affiliated Hospital of Zhejiang University,,"The First Affiliated Hospital of Zhejiang University, Hanzhou, Zhejiang, 310009, China",2022-10-01,2024-10-01
NCT03953521,Neuronavigated TBS in Depression,TERMINATED,Depression,DEVICE: intermittent Theta burst stimulation,University of Regensburg,,"Department of Psychiatry and Psychotherapy, University of Regensburg, Regensburg, 93055, Germany",2019-06-01,2020-05-27
NCT07485595,A Study of the Effectiveness and Safety of JS1-1-01 Tablet in Patients With Moderate to Severe Depression,NOT_YET_RECRUITING,Depression,DRUG: Placebo group|DRUG: JS1-1-01 low-dose group|DRUG: JS1-1-01 high-dose group,"Tasly Pharmaceutical Group Co., Ltd",PHASE2|PHASE3,"Gang Wang, Beijing, Beijing Municipality, China",2026-04-30,2026-12-31
NCT00498706,Effectiveness of Telephone Versus Face-to-Face CBT in Treating People With Depression,COMPLETED,Depression,BEHAVIORAL: Telephone-administered cognitive behavioral therapy (T-CBT)|BEHAVIORAL: Face-to-face administered CBT (FtF-CBT),Northwestern University,PHASE3,"Northwestern University, Chicago, Illinois, 60611, United States",2007-12,2012-05
NCT03941106,Accelerated Transcranial Magnetic Stimulation (aTBS) to Treat Depression,COMPLETED,Depression,DEVICE: Accelerated repetitive transcranial magnetic stimulation,"Institute of Mental Health, Singapore",,"Institute of Mental Health, Singapore, 539747, Singapore|Institute of Mental Health, Singapore, Singapore",2019-07-01,2023-02-28
NCT02080507,rTMS in Treatment Resistant Depression,COMPLETED,Depression,DEVICE: Active Neuronetics rTMS stimulator|DEVICE: Inactive Neuronetics rTMS stimulator,Emory University,,"Emory University at Wesley Woods Hospital, Atlanta, Georgia, 30329, United States",2014-03,2015-12
NCT05724680,Effectiveness of Cognitive Behavior Therapy for Persons With Depression,COMPLETED,Depression,OTHER: cognitive behavior therapy,Rajshahi University,,"Dr. Jesan ara, Rajshahi, Rajshahi Division, 6205, Bangladesh",2018-08-10,2019-05-30
NCT06536530,Benefits of Exergames on Neurocognitive Functions in Adults Suffering From Depression,NOT_YET_RECRUITING,Depression,BEHAVIORAL: Exergame-Based Training|BEHAVIORAL: Cognitive-Based Training|BEHAVIORAL: Wait-List,MAP Institute,,,2027-01,2029-03
NCT02924090,Hyperventilation Combined With Etomidate or Ketamine Anesthesia in ECT Treatment of Major Depression,UNKNOWN,Depression,DRUG: Etomidate|DRUG: Ketamine|PROCEDURE: Hyperventilation|PROCEDURE: Electroconvulsive therapy (ECT),University of Manitoba,PHASE4,"Health Sciences Centre, Winnipeg, Manitoba, R3A 1R9, Canada",2016-09,2018-12
NCT01028508,Prolonging Remission in Depressed Elderly (PRIDE),COMPLETED,Depression,DRUG: lithium and Venlafaxine|PROCEDURE: ECT,Icahn School of Medicine at Mount Sinai,PHASE4,"Georgia Regents University, Augusta, Georgia, 30912, United States|Mayo Clinic, Rochester, Minnesota, 55905, United States|Hoboken University Medical Center (MSSM satellite site), Hoboken, New Jersey, 07030, United States|The Zucker Hillside Hospital North Shore-LIJ Health System, Glen Oaks, New York, 11004, United States|Icahn School of Medicine at Mount Sinai, New York, New York, 10029, United States|Columbia University/New York State Psychiatric Institute, New York, New York, 10032, United States|Weill Cornell Medical College, White Plains, New York, 10605, United States|Duke University, Durham, North Carolina, 27710, United States|Wake Forest University Medical Center, Winston-Salem, North Carolina, 27157, United States|University of Texas Southwestern Medical Center at Dallas, Dallas, Texas, 75390, United States",2010-01,2016-03
NCT00276900,Sertraline for the Prevention of Recurrent Postpartum Depression,COMPLETED,Depression,DRUG: Sertraline,University of Pittsburgh,PHASE3,"Women's Behavioral HealthCare Program, Pittsburgh, Pennsylvania, 15213, United States",2003-12,2006-08
NCT04738084,Meru Health Program Versus Waitlist Control for Adults With Depression,COMPLETED,Depression,BEHAVIORAL: Meru Health Program,"Meru Health, Inc.",,"Online, Denver, Colorado, 80014, United States",2020-08-21,2021-12-30
NCT01352572,Effects of Antidepressant on Postsynaptic Signal Transduction in Serotonergic System of Depressed Patients,UNKNOWN,Depression,DRUG: antidepressant response|DRUG: antidepressant non-response,Samsung Medical Center,,"Samsung Medical Center, Kangnam, Seoul, 135-710, South Korea",2002-01,2018-12
NCT05431413,Rapid Improvement of Depression of Fluoxetine Combined With ATP,UNKNOWN,Depression,DRUG: Control group: Fluoxetine and Placebo|DRUG: Experimental group: Fluoxetine and ATP|DRUG: Control group: Fluoxetine and Phosphocreatine,"Nanfang Hospital, Southern Medical University",PHASE2,"Nanfang Hospital, Southern Medical University, Guangzhou, Guangdong, 510515, China",2020-01-07,2025-12-30
NCT06414226,Comparison of Krill and Fish Oil on Clinical and Biochemical Outcomes in Depression,COMPLETED,Depression,DIETARY_SUPPLEMENT: Krill and Fish Oil vs. Placebo,Firat University,,"Adıyaman University Training and Research Hospital, Adıyaman, Turkey (Türkiye)",2022-03-21,2022-10-24
NCT02793648,Effectiveness of Ascorbic Acid and Tocopherol for Depression in Elderly.,COMPLETED,Depression,DRUG: Ascorbic Acid|DRUG: Alpha tocopherol|DRUG: PLACEBO,Yolanda de Diego Otero,PHASE2,"Psychiatric Service. Hospital Regional Universitario, Málaga, 29009, Spain",2014-10,2018-01
NCT04363086,Adherence to the iFightDepression Online Self-help Tool for Mild and Moderate Depression,COMPLETED,Depression,BEHAVIORAL: iFightDepression online self-help tool|BEHAVIORAL: Treatment as Usual|BEHAVIORAL: phone call,Semmelweis University,,"Semmelweis University, Budapest, 1089, Hungary",2017-06-12,2018-06-12
NCT00517764,"Childhood Adversity, Genetic Polymorphisms and Stress in First Onset Major Depression",COMPLETED,Depression,DRUG: escitalopram,Centre for Addiction and Mental Health,,"Queens University, Kingston, Ontario, K7L 3N6, Canada|Centre for Addiction and Mental Health, Toronto, Ontario, M5T 1R8, Canada",2006-12,2013-06
NCT01977326,Task Sharing Counseling Intervention by Community Health Workers for Prenatal Depression in South Africa,COMPLETED,Moderate Depression|Clinical Depression|Postpartum Depression,BEHAVIORAL: basic counselling by lay-health workers|OTHER: Enhanced usual care,University of Cape Town,,"Michael Mapongwana Clinic, Cape Town, Western Cape, 7000, South Africa|Site B Clinic, Cape Town, Western Cape, South Africa",2013-10,2016-06
NCT05452746,Acupuncture Augmentation for Inpatients With Major Depression Disorder,UNKNOWN,Depression,DEVICE: Acupuncture|OTHER: Treatment as usual,"Institute of Mental Health, Singapore",,"Institute of Mental Health, Singapore, 539747, Singapore",2022-06-24,2025-05-31
NCT00463580,A Study of Infliximab for Treatment Resistant Major Depression,COMPLETED,Depression,DRUG: Infliximab|DRUG: Placebo,Emory University,PHASE4,"Emory Clinic, Emory University Hospital, Atlanta, Georgia, 30322, United States",2008-12,2011-06
NCT03849417,Brain Imaging Biomarkers of Pathological Brain Aging in Late-life Depression,UNKNOWN,Depression,OTHER: ECT,Universitaire Ziekenhuizen KU Leuven,,"UZ Leuven, Leuven, Belgium",2019-06-19,2024-12
NCT04524767,Depression Screening in Black Churches,COMPLETED,Depression,BEHAVIORAL: SBIRT|BEHAVIORAL: Referral as Usual,Columbia University,,"Columbia University Irving Medical Center Center, New York, New York, 10027, United States|Icahn School of Medicine at Mount Sinai, New York, New York, 10029, United States",2021-08-01,2025-07-18
NCT02106325,Ketamine as a Rapidly-Acting Antidepressant in Depressed Emergency Department Patients,COMPLETED,Depression,DRUG: Ketamine|DRUG: Diphenhydramine,NYU Langone Health,PHASE2,"Bellevue Hospital Center, New York, New York, 10016, United States|NYU Langone Medical Center/Tisch Hospital, New York, New York, 10016, United States",2013-12,2017-03
NCT00247195,Effectiveness of Culturally Based Congruent Care in Treating Hispanics With Major Depressive Disorder,COMPLETED,Depression,BEHAVIORAL: Culturally Congruent Assessment and Treatment,New York State Psychiatric Institute,,"New York State Psychiatric Institute - Hispanic Treatment Program, New York, New York, 10032, United States",2005-11,2010-08
NCT04613076,Technology-assisted Collaborative Care Program for Depressed Patients With Chronic Disease at Primary Care,COMPLETED,Depression,"BEHAVIORAL: ""Me cuido y me siento mejor""|BEHAVIORAL: Enhanced Usual Treatment",University of Chile,,"Dirección de Salud Municipal I. Municipalidad de El Bosque, Santiago, Chile",2019-09-03,2022-12-31
NCT06230237,Telephone Support vs. Self-guidance in an Internet-based Self-administered Psychological Program to Address Depression,UNKNOWN,Depression,BEHAVIORAL: Smiling is fun + professional support|BEHAVIORAL: Smiling is fun,Universitat Jaume I,,"Psicología Clínica Unitat de Salut Mental Hospital Francesc de Borja, Tavernes de la Valldigna, Valencia, 46760, Spain",2022-06-01,2024-12-30
